id	db_id	x	y
10664	2424854422	-77.0675092	38.92502
10666	2424866909	-77.0345399	38.9107234
10665	2424866910	-77.0319531	38.9107178
10667	2424866912	-77.0365219	38.9107179
10669	2424866913	-77.0313775	38.9111407
10668	2424866914	-77.0313748	38.9096679
10671	2424866915	-77.0313772	38.9118757
10670	2424866916	-77.0313849	38.9126115
10672	2424866917	-77.0313785	38.9115458
10674	2424866919	-77.0275861	38.9155867
10673	2424866920	-77.0275944	38.9144842
10676	2424866921	-77.028089	38.9144831
10675	2428508011	-76.9860738	38.8990515
10677	2428508041	-76.9984518	38.8937756
10678	2428510053	-76.985504	38.9005106
10679	2428510056	-76.9852167	38.9006649
33436	2432111692	-77.0885856	38.9142108
10680	2432116752	-77.0935588	38.9152323
10681	2440761314	-77.0249863	38.9056504
10683	2440765412	-77.0249824	38.9061183
10682	2440765414	-77.025301	38.9061179
10684	2440765416	-77.0253088	38.9067876
409	2440765418	-77.0249927	38.9072523
10686	2440765423	-77.0253051	38.9064691
10685	2440765425	-77.0246565	38.9064669
10687	2440765433	-77.023969	38.9061043
10688	2444588183	-77.0864195	38.9187138
10690	2444588194	-77.0864642	38.9175194
10689	2444588195	-77.0868069	38.9176885
10691	2444588197	-77.0873053	38.9180554
10692	2444588199	-77.087601	38.9184246
10693	2444588203	-77.0879063	38.9179877
10695	2444588204	-77.088191	38.9180247
10694	2444588205	-77.0887723	38.9180431
10697	2444588214	-77.0868624	38.9175816
10696	2444588215	-77.087461	38.9180235
10698	2444588221	-77.0876516	38.9187015
10699	2452100223	-76.9684175	38.9058845
10700	2452102977	-76.9681398	38.9066861
10701	2452102978	-76.968418	38.9066839
10702	2452103377	-76.9687014	38.908131
10703	2452103381	-76.9681408	38.9078695
10705	2452103384	-76.9678458	38.90813
10704	2452103385	-76.9684188	38.9078799
10707	2455440109	-77.0356098	38.9056504
10706	2455440110	-77.0356036	38.9062657
10708	2455440112	-77.036414	38.9064728
416	2456210938	-77.0410321	38.9056457
10709	2456210941	-77.0411992	38.905644
417	2456351004	-76.985504	38.8880107
10710	2456351013	-76.9845581	38.8876105
10711	2456351023	-76.9841424	38.8874078
10712	2456351027	-76.9862541	38.8881605
10713	2456351034	-76.9855023	38.8879251
10714	2456351037	-76.9847332	38.8876113
10715	2456351043	-76.985502	38.887851
10716	2456351046	-76.9849009	38.8876091
10717	2456351055	-76.9836578	38.8870942
10718	2456351058	-76.9844921	38.8874383
10719	2461134264	-77.0560876	38.9019303
10720	2462376166	-77.0559568	38.900378
10721	2462376171	-77.0558466	38.9006958
10723	2462379422	-77.0543318	38.8979694
10722	2462379423	-77.054425	38.8980197
10724	2462379430	-77.0543578	38.8980948
10726	2462379440	-77.054244	38.8984568
10725	2462379441	-77.0543506	38.8973654
10727	2462379442	-77.0543407	38.8970399
10729	2462383184	-77.0529572	38.8995786
10728	2462383188	-77.0518355	38.9007027
402	2462388052	-77.0533685	38.8975988
10731	2462388053	-77.0535876	38.8975974
10730	2462388054	-77.0535882	38.8975598
10732	2462388055	-77.0533851	38.8975568
10733	2469592187	-77.0385021	38.906857
10734	2491649333	-77.027073	38.9849385
10735	2498039172	-77.0357115	38.9562112
10736	2498039174	-77.0351053	38.9558413
10737	2498039175	-77.0352699	38.9553651
10739	2498040019	-77.0341393	38.933553
10738	2498040020	-77.0329372	38.933812
10740	2501311205	-76.9852233	38.8337688
10741	2501311211	-76.987255	38.8354558
10743	2501311214	-76.9868822	38.8343839
10742	2501311215	-76.9872202	38.8337759
10744	2501311219	-76.9883225	38.8332055
10746	2501311220	-76.9887168	38.8339953
10745	2501311221	-76.9892345	38.8338616
10747	2501311225	-76.988108	38.8342398
10748	2501311970	-76.9886521	38.8310835
10749	2501311977	-76.9872235	38.8314531
10750	2501311979	-76.9876976	38.8318276
410	2501328210	-76.9713369	38.8479421
411	2501328213	-76.9718702	38.8477946
413	2501328216	-76.9713534	38.8472257
412	2501328217	-76.9680308	38.8471605
414	2501328224	-76.9678506	38.8480479
415	2501329427	-76.9634872	38.8507035
10751	2501329428	-76.9616024	38.8519458
10752	2501329430	-76.9620288	38.8515197
10754	2501330200	-76.949918	38.861278
10753	2501339609	-76.9471502	38.8634274
10755	2501345160	-76.9451467	38.8649963
10757	2501345161	-76.9446984	38.8646473
10756	2501345280	-76.9441118	38.8658028
10759	2502904185	-77.0384886	38.9107243
10758	2502905345	-77.0379528	38.9107251
10760	2504225362	-77.0639145	38.9135496
10761	2504794158	-77.0394769	38.8921049
10762	2504806041	-77.0336389	38.8921021
10763	2508541904	-77.0353369	38.9339966
10765	2508541905	-77.0349878	38.9345355
10764	2509903379	-77.0409769	38.9245864
10767	2509903380	-77.0438595	38.9223402
10766	2509903381	-77.0404788	38.9241325
10769	2509918668	-77.0413707	38.9249769
10768	2509918669	-77.0418158	38.9240318
10771	2531717397	-76.9327521	38.9111747
10770	2531717398	-76.933942	38.9121048
10773	2533006692	-76.9929332	38.9249192
10772	2533006695	-76.9929345	38.9251957
10775	2533006699	-76.9937459	38.9251894
10774	2533006701	-76.9937533	38.9249202
10777	2533011705	-76.9929144	38.9245103
10776	2533011720	-76.9929425	38.9255829
10778	2535854806	-76.9574599	38.9205887
10779	2535854812	-76.9615856	38.9237605
10781	2535854815	-76.9620679	38.9234309
10780	2535854816	-76.9592168	38.9239246
10782	2535854817	-76.9595198	38.9236062
10784	2535854819	-76.9573741	38.922087
10783	2535854820	-76.9580484	38.9225559
10785	2570980174	-77.0262197	38.8741602
420	2570980311	-77.0253587	38.8685282
33622	2570980329	-77.0269573	38.870842
10786	2570980331	-77.0260797	38.8741685
10787	2570980369	-77.0228482	38.8690774
10788	2570980370	-77.0272524	38.8741205
33426	2570980434	-77.0301599	38.8750268
424	2570988011	-77.0301301	38.871719
10789	2570988150	-77.0236394	38.8614337
10790	2570988257	-77.027338	38.8738259
10791	2570988260	-77.0266998	38.8740453
10792	2570988268	-77.027931	38.8744087
10793	2570988293	-77.0270329	38.8741026
10794	2570988305	-77.0265555	38.8707574
10795	2571013503	-77.0286084	38.8756831
10797	2571013609	-77.0321798	38.8751912
10796	2571019825	-77.0249674	38.8677773
10799	2571019834	-77.0254054	38.8687719
10798	2571032454	-77.0262211	38.8746029
10800	2571032456	-77.0270968	38.8755676
10802	2571032461	-77.0260708	38.8744212
10801	2571032462	-77.0263035	38.8746958
422	2571032465	-77.0267227	38.8751685
10803	2571032466	-77.0259492	38.8753426
10804	2571032467	-77.026585	38.8750129
423	2571032468	-77.0258088	38.8751836
10806	2571032469	-77.0264404	38.8748502
10805	2571032470	-77.0256854	38.8743931
33328	2571032476	-77.0251482	38.8743251
10807	2571032477	-77.0269648	38.8734236
10808	2573180162	-76.9909029	38.9007586
10809	2580319015	-77.012271	38.9736963
10810	2581258399	-77.0091632	38.9188191
10811	2581258400	-77.0090898	38.9198834
10812	2581258403	-77.0090908	38.9194931
10814	2581258404	-77.0116248	38.9196977
10813	2581258405	-77.0095668	38.9196914
10815	2581286501	-77.014083	38.9191758
10816	2587508189	-77.0096437	38.9534305
10818	2587508190	-77.0095895	38.9523932
10817	2587508191	-77.0110276	38.9533808
10819	2587508194	-77.0113394	38.9528796
10821	2587508196	-77.0096209	38.9529081
10820	2587508197	-77.0129162	38.9522926
10823	2587508198	-77.0129755	38.9531811
10822	2587508199	-77.0129348	38.9525718
10825	2587508200	-77.0124417	38.9532374
10824	2587508201	-77.0139653	38.9522606
10827	2587508202	-77.0139976	38.9532956
10826	2587508203	-77.0154138	38.9522179
10829	2587508204	-77.0154514	38.9532567
10828	2587508205	-77.0154328	38.9527435
10831	2587508206	-77.0139816	38.9527828
10830	2587508207	-77.0138958	38.9511918
10833	2587508208	-77.0153494	38.9511483
10832	2587508209	-77.0153841	38.9517255
10835	2587508210	-77.0139329	38.9517633
10834	2587508211	-77.0163788	38.9521885
10837	2587508212	-77.0163256	38.9511191
10836	2587508214	-77.0170737	38.9510967
10839	2587508216	-77.0170517	38.9505699
10838	2587508217	-77.0162968	38.9505945
10840	2587508218	-77.0180152	38.951068
10842	2587508222	-77.0175711	38.951784
10841	2587508223	-77.0180307	38.9514478
10843	2587508225	-77.0187638	38.9515208
10844	2587508226	-77.0191735	38.9526412
10845	2587508229	-77.0182995	38.9531796
10847	2587508230	-77.0187181	38.9526409
10846	2587508231	-77.0186991	38.9521143
10849	2587508232	-77.0192193	38.9537358
10848	2587508233	-77.0182192	38.9537738
10851	2587508234	-77.0181974	38.9531825
10850	2587508235	-77.0172091	38.9548311
10853	2587508238	-77.0166175	38.955474
10852	2587508239	-77.0168669	38.9550236
10855	2587508240	-77.0172192	38.9550186
10854	2587508242	-77.0170962	38.9580285
10857	2587508243	-77.0161586	38.9580243
10856	2587508244	-77.0151882	38.9580264
10859	2587508245	-77.0145928	38.9580305
10858	2587508246	-77.014601	38.9576563
10860	2587508248	-77.0141127	38.9587335
10861	2587508249	-77.0130874	38.9591618
10863	2587508251	-77.0116115	38.9591068
10862	2587508252	-77.0123613	38.9591115
10864	2587508254	-77.0120341	38.9601564
10865	2587508256	-77.0122956	38.9601853
10867	2587508259	-77.0096388	38.9594448
10866	2587508260	-77.0096415	38.9587295
10869	2587508261	-77.0096388	38.95766
10868	2587508262	-77.0096388	38.9565866
10870	2587508263	-77.0096388	38.9571274
10872	2587508265	-77.0110148	38.95766
10871	2587508266	-77.0110174	38.9587308
10874	2587508267	-77.0110161	38.9582016
10873	2587508268	-77.0096401	38.9581974
10876	2587508269	-77.0110165	38.9583559
10875	2587508270	-77.0116104	38.9583663
10878	2587508271	-77.0110157	38.9580347
10877	2587508272	-77.0116099	38.9580431
10880	2587508273	-77.0126156	38.9580431
10879	2587508274	-77.0131659	38.9580431
10882	2587508275	-77.0131176	38.9587326
10881	2587508276	-77.0131123	38.9583434
10884	2587508277	-77.0131814	38.9576566
10883	2587508278	-77.0126146	38.9583476
10886	2587508279	-77.0116104	38.9583476
10885	2587508280	-77.0111086	38.9587308
10888	2587508281	-77.0111032	38.9594444
10887	2587508282	-77.0110925	38.9601623
10889	2587508283	-77.011098	38.959795
10891	2587508285	-77.0111057	38.9591171
10890	2587508286	-77.00964	38.959113
10892	2587508287	-77.008659	38.9573395
10894	2587508289	-77.0085123	38.9565878
10893	2587508290	-77.0085057	38.9571273
10896	2587508291	-77.0079111	38.9571275
10895	2587508292	-77.0073938	38.9565882
10898	2587508293	-77.0073857	38.9571212
10897	2587508294	-77.0069029	38.9571233
10900	2587508295	-77.0069109	38.9565868
10899	2587508296	-77.0068976	38.9576626
10902	2587508297	-77.0068976	38.9587251
10901	2587508298	-77.0068976	38.9582016
10903	2587508301	-77.0077318	38.9576616
10905	2587508308	-77.0068949	38.9557425
10904	2587508309	-77.0073998	38.955646
10907	2587508310	-77.0066025	38.9556799
10906	2587508311	-77.0075607	38.9562038
10909	2587508312	-77.0080052	38.9562015
10908	2587508313	-77.0078685	38.9557033
10911	2587508314	-77.0069018	38.9561034
10910	2587508315	-77.007531	38.9561044
10913	2587508316	-77.0084344	38.9561992
10912	2587508317	-77.0084505	38.9557012
10914	2587508318	-77.0084961	38.955701
10915	2587508321	-77.0097612	38.955846
10917	2591027948	-77.0096251	38.9515165
10916	2591027949	-77.0090414	38.9528104
10918	2591027951	-77.0084597	38.9534701
10920	2591027952	-77.0084749	38.9530668
10919	2591027953	-77.0078257	38.9530753
10921	2591027956	-77.0084488	38.9538447
10922	2591027958	-77.0075047	38.9538853
10924	2591027959	-77.0127996	38.9510109
10923	2591027961	-77.0136149	38.949915
10925	2591027962	-77.0138864	38.949523
10927	2591027967	-77.015763	38.9496731
10926	2591027968	-77.0174715	38.9496231
10929	2591027969	-77.0195501	38.9495607
10928	2591027970	-77.0195171	38.9488532
10930	2591027972	-77.0207382	38.948863
10931	2591027973	-77.0201547	38.9488317
10933	2591027975	-77.019544	38.9494293
10932	2591027976	-77.0195183	38.9488787
10935	2591027977	-77.0174477	38.9489436
10934	2591027979	-77.0174465	38.9489202
10937	2591027980	-77.0162762	38.9489598
10936	2591027981	-77.0162545	38.9485617
10939	2591027982	-77.016284	38.949308
10938	2591027983	-77.016171	38.9485642
10940	2591027987	-77.0168469	38.9474827
10942	2591027990	-77.0173489	38.9468026
10941	2591027991	-77.0178988	38.9474502
10944	2591027992	-77.0178346	38.9463806
10943	2591027993	-77.0178749	38.9463794
10946	2591027996	-77.0188914	38.945812
10945	2591027997	-77.0188858	38.9452789
10947	2591027999	-77.0193824	38.9459724
10949	2591028000	-77.0181293	38.9458341
10948	2591028001	-77.0181243	38.945303
10951	2591028002	-77.0188297	38.9442083
10950	2591028004	-77.0188475	38.9445476
10952	2591028006	-77.0183922	38.9452945
10953	2591028007	-77.019366	38.9456224
10954	2591028010	-77.0205061	38.946301
10956	2591028011	-77.0198998	38.9463198
10955	2591028012	-77.0199347	38.9473877
10958	2591028013	-77.0199697	38.9484537
10957	2591028014	-77.0207072	38.9473646
10960	2591028017	-77.0214247	38.9465937
10959	2591028018	-77.020686	38.9468301
10962	2591028019	-77.0199172	38.9468528
10961	2591028020	-77.0207372	38.9484359
10964	2591028049	-77.0194597	38.9476271
10963	2591028050	-77.018489	38.947656
10966	2591033430	-77.0169091	38.9474808
10965	2591033431	-77.0169442	38.9485417
10967	2591033432	-77.015285	38.9496404
10969	2591033435	-77.0207227	38.9479167
10968	2591033436	-77.0199525	38.9479293
10971	2591033437	-77.0230488	38.9462227
10970	2591033438	-77.0230946	38.9472928
10972	2591033440	-77.023151	38.948367
10974	2591033442	-77.0236826	38.9490076
10973	2591033443	-77.0236702	38.9487495
10976	2591033444	-77.0254047	38.9486906
10975	2591033445	-77.0264509	38.9486643
10978	2591033446	-77.0264421	38.9482704
10977	2591033447	-77.0264789	38.9490143
10980	2591033448	-77.0264901	38.9493665
10979	2591033449	-77.0254375	38.9493876
10982	2591033450	-77.0249424	38.9490538
10981	2591033452	-77.0250201	38.9508594
10983	2591033453	-77.024995	38.9503366
10984	2591033457	-77.0243125	38.9501559
10985	2591033459	-77.0237432	38.9502742
10987	2591033460	-77.0245965	38.9503456
10986	2591033462	-77.0246044	38.9508722
10989	2591033464	-77.0241831	38.9490733
10988	2591033465	-77.0241983	38.949427
10991	2591033466	-77.0249552	38.9494124
10990	2591033468	-77.0259671	38.9508334
10993	2591033469	-77.0266587	38.9508169
10992	2591033471	-77.026642	38.9504263
10995	2591033472	-77.0259554	38.9504449
10994	2591033473	-77.0266296	38.9501343
10997	2591033474	-77.0259468	38.950157
10996	2591033475	-77.0268064	38.9508134
10999	2591033478	-77.0255227	38.9512631
10998	2591033479	-77.0249693	38.9512814
11000	2591033480	-77.0248863	38.9508635
11002	2591033485	-77.0255346	38.9515651
11001	2591033486	-77.0243147	38.9519468
11004	2591033491	-77.0247573	38.9529886
11003	2591033492	-77.0245728	38.9525974
11005	2591033494	-77.024347	38.9530019
11007	2591033495	-77.0233704	38.9519742
11006	2591033496	-77.0234	38.9530322
11009	2591033497	-77.022601	38.9519972
11008	2591033498	-77.0226358	38.9530563
11011	2591033499	-77.0233854	38.9525121
11010	2591033500	-77.022617	38.9525329
11013	2591033501	-77.0216408	38.9520258
11012	2591033502	-77.0216782	38.9530849
11015	2591033503	-77.0202324	38.9520678
11014	2591033504	-77.0202619	38.9531246
11017	2591033505	-77.0203126	38.9542911
11016	2591033506	-77.0203583	38.9553637
11018	2591033508	-77.0221898	38.9538283
11019	2591033511	-77.0221735	38.9534842
11021	2591033512	-77.0238949	38.9534424
11020	2591033513	-77.0239136	38.9537853
11023	2591033514	-77.0233837	38.953792
11022	2591033515	-77.023368	38.9534552
11025	2591033516	-77.0227478	38.9538114
11024	2591033517	-77.0227319	38.9534706
11027	2591033518	-77.0216339	38.9536697
11026	2591033519	-77.0202874	38.9537115
11029	2591033520	-77.0216596	38.9525581
11028	2591033521	-77.0202473	38.9526037
11031	2591033522	-77.0215946	38.9509614
11030	2591033523	-77.0201785	38.9520694
11033	2591033524	-77.0201255	38.9510054
11032	2591033525	-77.0201527	38.9515526
11034	2591033526	-77.0216182	38.9515045
11035	2591033529	-77.0202079	38.9510029
11036	2591033534	-77.0203036	38.9504224
11037	2591033536	-77.0215593	38.9504345
11039	2591033537	-77.0208977	38.9491671
11038	2591033538	-77.0209218	38.9495
11040	2591033543	-77.0219845	38.9494936
11041	2591033544	-77.0212271	38.9491586
11042	2591033548	-77.0213886	38.9484188
11044	2591033549	-77.0214141	38.9488057
11043	2591033550	-77.0219519	38.9488034
11045	2591033551	-77.0219433	38.948622
11046	2591033555	-77.0224955	38.9492594
11047	2591033558	-77.0224993	38.9509344
11049	2591033559	-77.0225417	38.9519989
11048	2591033560	-77.0233124	38.9509101
11050	2591033565	-77.022482	38.950443
11052	2591041376	-77.0218312	38.9563899
11051	2591041377	-77.0218766	38.9574618
11054	2591041378	-77.0223361	38.9569174
11053	2591041379	-77.0218542	38.9569322
11056	2591041380	-77.0198973	38.9569883
11055	2591041381	-77.0203986	38.9569739
11058	2591041382	-77.0204151	38.957505
11057	2591041384	-77.022386	38.9579705
11060	2591041385	-77.0241101	38.957937
11059	2591041386	-77.024701	38.9580436
11062	2591041387	-77.0246953	38.9578023
11061	2591041388	-77.0252618	38.9580287
11064	2591041389	-77.0252561	38.9577839
11063	2591041390	-77.0241541	38.958855
11066	2591041391	-77.0229361	38.9588966
11065	2591041392	-77.0229172	38.958502
11068	2591041393	-77.0229361	38.9591323
11067	2591041394	-77.0254279	38.9591814
11069	2591041396	-77.0254138	38.9601258
11070	2591041397	-77.0254481	38.9596227
11072	2591041401	-77.0241831	38.9594622
11071	2591041402	-77.0258342	38.957885
11073	2591041403	-77.0270373	38.9562387
11075	2591041405	-77.0257806	38.9567966
11074	2591041406	-77.0266826	38.9562489
11077	2591041409	-77.0261146	38.9557284
11076	2591041410	-77.0272087	38.9541064
11079	2591041413	-77.0273242	38.9551623
11078	2591041414	-77.0274743	38.9551584
11081	2591041416	-77.0275388	38.9557222
11080	2591041417	-77.0265354	38.9541229
11083	2591041418	-77.0264899	38.9529345
11082	2591041419	-77.0261308	38.9529459
11085	2591041422	-77.0265079	38.9534047
11084	2591041423	-77.0269889	38.9529188
11087	2591041424	-77.0270321	38.9541108
11086	2591041425	-77.0270119	38.953555
11089	2591041426	-77.026514	38.9535635
11088	2591041427	-77.0268443	38.9541153
11090	2591041431	-77.0272836	38.9547525
11092	2591041432	-77.029124	38.9551487
11091	2591041433	-77.0291294	38.9562167
11094	2591041434	-77.0291213	38.9572781
11093	2591041435	-77.0291252	38.9567651
11096	2591041436	-77.028102	38.9567479
11095	2591041437	-77.0291267	38.9556909
11098	2591041438	-77.027957	38.9556964
11097	2591041439	-77.0302854	38.9551488
11100	2591041440	-77.0302639	38.9562168
11099	2591041443	-77.0303551	38.9583502
11102	2591041448	-77.0309587	38.9583513
11101	2591041449	-77.031152	38.957838
11103	2591041451	-77.0303578	38.9578204
11104	2591041452	-77.030264	38.9567567
11106	2591041455	-77.0302745	38.9556929
11105	2591041456	-77.0328576	38.955693
11108	2591041457	-77.0328657	38.9551481
11107	2591041458	-77.032855	38.9562161
11110	2591041459	-77.0328657	38.9540995
11109	2591041460	-77.0328684	38.9529123
11112	2591041461	-77.0328657	38.9518825
11111	2591041462	-77.030272	38.951886
11114	2591041463	-77.0302693	38.9523974
11113	2591041464	-77.0302666	38.9529065
11116	2591041466	-77.0302613	38.9540965
11115	2591041467	-77.0302586	38.9551488
11118	2591041470	-77.032867	38.952389
11117	2591041471	-77.0302666	38.950802
11119	2591041472	-77.0302693	38.9513398
11121	2591041474	-77.0311035	38.9518849
11120	2591041475	-77.032867	38.9535112
11123	2591041476	-77.030264	38.9534966
11122	2591041477	-77.0328657	38.9546167
11125	2591041478	-77.0302599	38.9546146
11124	2591041480	-77.0308492	38.9590923
11126	2591041482	-77.0296955	38.9588278
11128	2591041483	-77.0302586	38.9588314
11127	2591041484	-77.0301754	38.9592867
11129	2591041485	-77.0305742	38.9594141
11131	2591041489	-77.0328657	38.9597851
11130	2591041490	-77.033075	38.9594991
11132	2591041492	-77.0326431	38.9602181
11134	2591041493	-77.0328013	38.958351
11133	2591041494	-77.0327852	38.959285
11135	2591041495	-77.0317794	38.958351
11136	2591041499	-77.0313154	38.9592833
11137	2591041500	-77.0316487	38.958808
11139	2591041502	-77.0327931	38.9588258
11138	2591041503	-77.032026	38.957698
11140	2591041508	-77.03407	38.9592866
11142	2591041509	-77.0340727	38.9583503
11141	2591041511	-77.0340619	38.956214
11143	2591046421	-77.0341505	38.956214
11144	2591046424	-77.0356766	38.9562114
11146	2591046426	-77.0356525	38.9583528
11145	2591046427	-77.0356471	38.9592849
11148	2591046428	-77.0356445	38.9602203
11147	2591046429	-77.0356457	38.9597726
11149	2591046431	-77.033811	38.9597982
11151	2591046432	-77.0356498	38.9588299
11150	2591046433	-77.0340713	38.9588278
11153	2591046434	-77.0356472	38.9578267
11152	2591046435	-77.0340687	38.9578246
11155	2591046436	-77.0356589	38.9567545
11154	2591046437	-77.0340633	38.9567609
11156	2591046441	-77.0382006	38.9576306
11157	2591046445	-77.0378089	38.9585159
11159	2591046446	-77.0371545	38.9585128
11158	2591046447	-77.0371385	38.9592832
11160	2591046448	-77.0371464	38.9589049
11161	2591046452	-77.0381754	38.9594613
11162	2591046455	-77.0380397	38.9599812
11163	2591046456	-77.037332	38.9597202
11164	2591046462	-77.0375086	38.9608259
11165	2591046463	-77.0372028	38.9620105
11166	2591046471	-77.0316629	38.9617875
11168	2591046473	-77.0316399	38.9611658
11167	2591046474	-77.0323736	38.9616404
11169	2591046476	-77.0326082	38.9607987
11171	2591046477	-77.0357248	38.9622824
11170	2591046479	-77.0357303	38.965424
11173	2591046480	-77.0357088	38.9661419
11172	2591046481	-77.0357191	38.9657998
11175	2591046482	-77.0334193	38.9657832
11174	2591046483	-77.0328657	38.9661412
11177	2591046484	-77.0328845	38.9654284
11176	2591046485	-77.0328752	38.9657811
11178	2591046486	-77.0296824	38.9657832
11179	2591046493	-77.0334197	38.9651325
11180	2591046495	-77.0326953	38.9640597
11181	2591046500	-77.0324665	38.9651281
11183	2591046501	-77.0334189	38.9664964
11182	2591046502	-77.0296835	38.9664985
11185	2591046503	-77.0296845	38.9672117
11184	2591046504	-77.0334186	38.9672097
11187	2591046505	-77.0327933	38.9675669
11186	2591046506	-77.0327772	38.968272
11189	2591046507	-77.0327745	38.9689814
11188	2591046508	-77.0303015	38.967564
11191	2591046509	-77.030288	38.9682711
11190	2591046510	-77.0302934	38.9689794
11193	2591046511	-77.0302908	38.9686298
11192	2591046512	-77.0327758	38.9686361
11195	2591046513	-77.0327848	38.9679395
11194	2591046514	-77.0302944	38.9679395
11196	2591046516	-77.0341049	38.9699269
11197	2591046519	-77.035682	38.9694848
11199	2591046520	-77.0356847	38.9690332
11198	2591046521	-77.0356632	38.9699263
11200	2591046523	-77.0356337	38.9703628
11202	2591046524	-77.0340083	38.9703503
11201	2591046525	-77.0340003	38.969927
11204	2591046526	-77.0339976	38.9707215
11203	2591050585	-77.0356874	38.9715052
11205	2591050591	-77.0340861	38.9718955
11206	2591050593	-77.0340941	38.9715056
11207	2591074653	-77.0395943	38.9650619
11208	2591074665	-77.0392695	38.9678363
11209	2591074671	-77.0433303	38.9688196
11210	2591074673	-77.0435288	38.9687737
11211	2591074678	-77.0438078	38.9653932
11212	2591074686	-77.0443657	38.9653619
11213	2591075889	-77.0396241	38.9683981
11214	2591075891	-77.039616	38.9685691
11215	2591075924	-77.0391198	38.9640896
11217	2591075933	-77.0410644	38.9633784
11216	2591075934	-77.0396928	38.9645334
11218	2591075941	-77.0406609	38.9645501
11219	2591075947	-77.039686	38.9647026
11220	2591075954	-77.0405948	38.9643951
11221	2591075956	-77.0406022	38.9649311
11222	2591075958	-77.0412281	38.9655214
11224	2591080864	-77.037296	38.9677901
11223	2591080865	-77.0372933	38.9687533
11226	2591080866	-77.0372986	38.9697151
11225	2591080868	-77.0373067	38.9702437
11227	2591080869	-77.0357188	38.9690333
11229	2591080871	-77.0355924	38.9675695
11228	2591080872	-77.0357167	38.968663
11231	2591080873	-77.0352253	38.9686588
11230	2591080874	-77.0363126	38.976129
11232	2591080878	-77.03507	38.9771304
11233	2591080882	-77.0363028	38.9770638
11235	2591080883	-77.0349181	38.9773706
11234	2591080885	-77.0348748	38.9773417
11237	2591080888	-77.0348927	38.9776004
11236	2591080889	-77.0355176	38.9786903
11239	2591080890	-77.0355176	38.9793939
11238	2591080891	-77.035515	38.9803827
11241	2591080892	-77.0355176	38.9813478
11240	2591080893	-77.0355096	38.9822855
11243	2591080894	-77.035515	38.9832124
11242	2591080895	-77.0355096	38.9841477
11245	2591080896	-77.0354992	38.9854972
11244	2591080901	-77.0340746	38.9841472
11247	2591080902	-77.0340853	38.9832152
11246	2591080903	-77.03408	38.9822899
11249	2591080904	-77.0340853	38.9813472
11248	2591080905	-77.0340907	38.9808198
11250	2591080906	-77.034029	38.980381
11251	2591080909	-77.0355161	38.9808031
11253	2591080910	-77.0340236	38.9793937
11252	2591080911	-77.0340209	38.978693
11255	2591080914	-77.0352452	38.9782277
11254	2591080915	-77.0340223	38.9790433
11257	2591080916	-77.0355176	38.9790516
11256	2591080917	-77.0340263	38.9798857
11259	2591080918	-77.0355163	38.9799003
11258	2591080919	-77.0328274	38.9803806
11261	2591080920	-77.0328408	38.9813496
11260	2591080921	-77.0328461	38.9822947
11263	2591080922	-77.0328461	38.9832183
11262	2591080923	-77.0328461	38.9827526
11264	2591080925	-77.0322453	38.9832169
11265	2591080926	-77.03235	38.9832177
11267	2591080930	-77.0328542	38.9836637
11266	2591080931	-77.0328414	38.9840955
11269	2591080932	-77.0302393	38.9838415
11268	2591080933	-77.030282	38.9835302
11271	2591080934	-77.0302927	38.9832131
11270	2591080935	-77.0302873	38.9823025
11273	2591080936	-77.0302926	38.9813455
11272	2591080937	-77.0302901	38.981808
11274	2591080941	-77.0307916	38.982302
11275	2591080942	-77.0310518	38.9823017
11277	2591080944	-77.0302899	38.9827359
11276	2591080945	-77.0313387	38.9835886
11278	2591080952	-77.0302708	38.9854234
11279	2591080963	-77.0327798	38.9857357
11281	2591080964	-77.0326691	38.9860884
11280	2591080965	-77.0309801	38.9860438
11283	2591080968	-77.0329937	38.9861656
11282	2591080969	-77.0325348	38.9871106
11284	2591080977	-77.0296849	38.9857193
11285	2591082825	-77.0309245	38.9868023
11286	2591082827	-77.0314697	38.9877469
11288	2591082831	-77.0337903	38.9893012
11287	2591082832	-77.0342528	38.988811
11289	2591082834	-77.0332333	38.9897342
11290	2591082835	-77.0349775	38.9880839
11292	2591082837	-77.035668	38.9882346
11291	2591082838	-77.0356678	38.9899265
11293	2591082846	-77.0356679	38.9892574
11295	2591082853	-77.0396353	38.9891985
11294	2591082854	-77.0374224	38.9883903
11297	2591082861	-77.0397743	38.9883818
11296	2591082862	-77.0373346	38.9885001
11298	2591082866	-77.0370894	38.9879502
426	2591082867	-77.035668	38.9880711
421	2591082868	-77.0361238	38.9880628
427	2591082911	-77.0348363	38.9919629
11299	2592113104	-77.0871107	38.9147374
11300	2592113126	-77.0873935	38.9148666
11301	2592113129	-77.0880065	38.9143097
33395	2592113142	-77.0873301	38.9145712
11302	2594721948	-76.9902417	38.8886558
11303	2594721949	-76.9915284	38.888656
11304	2594739012	-77.04135	38.8874763
11305	2594773703	-77.0147504	38.9464026
11306	2594773721	-77.0159658	38.9470175
11308	2594773727	-77.0134458	38.947153
11307	2594773728	-77.0136389	38.9471632
11309	2594773731	-77.0142822	38.9471958
11310	2594773734	-77.0150687	38.9472341
11311	2594773736	-77.0124226	38.9472601
11312	2594773750	-77.0125275	38.9475263
11313	2594773761	-77.0139069	38.9477007
11314	2594773766	-77.0145203	38.9479762
11315	2594773767	-77.0110453	38.9479807
